     0	    0.999670
     1	    0.000110
     2	    0.000044
     3	    0.000020
     4	    0.000024
     5	    0.000018
     6	    0.000020
     7	    0.000004
     8	    0.000002
     9	    0.000006
    10	    0.000018
    11	    0.000016
    12	    0.000016
    13	    0.000002
    14	    0.000002
    15	    0.000010
    16	    0.000004
    17	    0.000000
    18	    0.000006
    19	    0.000004
    20	    0.000004
